"beach_idn","beach","city","region","number.of.surveys.BB","most.recent.survey.BB","number.of.surveys.MD","most.recent.survey.MD","latitude","longitude","turn_latitude","turn_longitude","monitored","blength","bb.stat","smd.stat","lmd.stat","last3tag","bbn12","lmdn12","mmdn12","smdn12","bb.col","smd.col","lmd.col"
765,"Kitsap Memorial Park","Poulsbo","Puget Sound",0,"2015-06-16",0,NA,47.814875,-122.65462778,47.8215306,-122.64974444,TRUE,0.83,1,1,1,"",0,0,0,0,"Available","Available","Available"
181,"Lynwood Center","Bainbridge Island","Puget Sound",0,"2015-11-23",0,NA,47.603951,-122.549466,47.603212,-122.553232,TRUE,0.5,2,1,1,"",0,0,0,0,"Currently monitored","Available","Available"
325,"Sucia Drive North","Bellingham","Puget Sound",9,"2019-07-13",0,NA,48.811738,-122.709161,48.825708,-122.71108,TRUE,1.2,2,1,1,"335; 333; 330",9,0,0,0,"Currently monitored","Available","Available"
899,"North Fort Casey","Coupeville","Puget Sound",8,"2019-06-26",0,NA,48.165039,-122.682904,48.183421,-122.69614,TRUE,2.2,2,1,1,"",8,0,0,0,"Currently monitored","Available","Available"
745,"East Beach Park N","Marrowstone","Puget Sound",2,"2019-04-30",0,"2018-06-24",48.056819,-122.683831,48.062833,-122.684629,TRUE,1.5,2,1,1,"1",2,0,0,0,"Currently monitored","Available","Available"
500,"Point Whitehorn","Bellingham","Puget Sound",11,"2019-07-24",0,NA,48.901279,-122.773861,48.894891,-122.792118,TRUE,1.66,2,2,2,"72; 70",11,0,0,0,"Currently monitored","Currently monitored","Currently monitored"
747,"Guemes Potlatch","Guemes Island","Puget Sound",0,"2016-06-27",0,NA,48.55004,-122.652544,48.56904,-122.650511,TRUE,2.7,1,1,1,"97",0,0,0,0,"Available","Available","Available"
495,"Dumas Bay Park","Federal Way","Puget Sound",0,"2015-01-03",0,NA,47.327479,-122.38587,47.326033,-122.382627,TRUE,0.36,1,1,1,"",0,0,0,0,"Available","Available","Available"
470,"Rocky Point","Coupeville","Puget Sound",10,"2019-07-12",0,NA,48.322571,-122.702594,48.316267,-122.706104,TRUE,0.75,2,1,1,"4; 42; 41",10,0,0,0,"Currently monitored","Available","Available"
105,"Fort Flagler","Port Townsend","Puget Sound",10,"2019-08-01",0,NA,48.102457,-122.689963,48.098472,-122.714936,TRUE,2,2,1,1,"3; 1; 1",10,0,0,0,"Currently monitored","Available","Available"
456,"Sunset Beach 2","Whidbey Island","Puget Sound",11,"2019-07-31",0,NA,48.296329,-122.725972,48.286426,-122.728696,TRUE,1.1,2,1,1,"203; 202; 201",11,0,0,0,"Currently monitored","Available","Available"
410,"Bowman Bay","Anacortes","Puget Sound",2,"2018-10-16",2,"2018-10-04",48.4183,-122.65444,48.4135,-122.650717,TRUE,0.63,2,1,1,"10; 15; 1",2,0,2,2,"Currently monitored","Available","Available"
604,"Eglon South","Kingston","Puget Sound",11,"2019-07-20",0,NA,47.862438,-122.513701,47.854338,-122.508414,TRUE,1,2,1,1,"6; 5; 21",11,0,0,0,"Currently monitored","Available","Available"
646,"Battle Point","Bainbridge","Puget Sound",0,"2013-04-29",0,NA,47.666902,-122.583805,47.663481,-122.592704,TRUE,0.8,1,1,1,"2; 10",0,0,0,0,"Available","Available","Available"
749,"South Clark Point","Guemes","Puget Sound",0,"2016-09-04",0,NA,48.57202,-122.651809,48.581898,-122.651339,TRUE,1.1,1,1,1,"99",0,0,0,0,"Available","Available","Available"
492,"Evergreen Beach","Olympia","Puget Sound",6,"2019-03-16",0,NA,47.080929,-122.982768,47.087132,-122.9747,TRUE,0.98,2,1,1,"1",6,0,0,0,"Currently monitored","Available","Available"
628,"East Drayton Harbor","","Puget Sound",11,"2019-07-26",5,"2019-05-21",48.96807,-122.73376,48.96242,-122.732435,TRUE,0.75,2,2,2,"10",11,5,0,0,"Currently monitored","Currently monitored","Currently monitored"
197,"Meadowdale Park","Seattle","Puget Sound",0,"2016-08-13",1,"2018-08-16",47.857534,-122.334519,47.86434,-122.333629,TRUE,1,2,2,2,"1; 10",0,0,1,1,"Currently monitored","Currently monitored","Currently monitored"
841,"Birch Bay Village West","Bellingham","Puget Sound",12,"2019-06-21",0,NA,48.931654,-122.788074,48.93399,-122.800659,TRUE,0.98,2,1,1,"111; 1",12,0,0,0,"Currently monitored","Available","Available"
786,"Clark Point West","Guemes","Puget Sound",0,"2015-05-22",0,NA,48.582143,-122.651417,48.58881,-122.647395,TRUE,0.9,1,1,1,"",0,0,0,0,"Available","Available","Available"
609,"Hood Head E","Port Ludlow","Puget Sound",0,"2012-09-02",0,NA,47.88742,-122.61051,47.877639,-122.622365,TRUE,1.5,1,1,1,"26",0,0,0,0,"Available","Available","Available"
864,"Bush Point North","Whidbey Island","Puget Sound",7,"2019-07-14",0,"2018-07-03",48.0361,-122.5995,48.0398,-122.5966,TRUE,0.47,2,1,1,"",7,0,0,0,"Currently monitored","Available","Available"
46,"Chuckanut Bay","Bellingham","Puget Sound",10,"2019-06-25",0,NA,48.670428,-122.490762,48.676045,-122.490464,TRUE,0.4,2,2,2,"2; 1",10,0,0,0,"Currently monitored","Currently monitored","Currently monitored"
911,"Point No Point Road","","Puget Sound",0,NA,0,NA,47.55009,-122.32435,47.54423,-122.31587,TRUE,1.15,1,2,2,"",0,0,0,0,"Available","Currently monitored","Currently monitored"
106,"Fort Flagler East","Port Townsend","Puget Sound",7,"2019-03-14",0,NA,48.101722,-122.687697,48.07863,-122.688789,TRUE,2.5,2,1,1,"7; 6; 6",7,0,0,0,"Currently monitored","Available","Available"
460,"Chuckamud Bay","Bellingham","Puget Sound",0,"2016-09-15",0,NA,48.702105,-122.497552,48.697698,-122.50571,TRUE,1.3,2,1,1,"1; 6; 5",0,0,0,0,"Currently monitored","Available","Available"
558,"Oak Head","Coyle","Puget Sound",2,"2019-03-10",0,NA,47.682664,-122.813406,47.689749,-122.828866,TRUE,1.4,2,1,1,"",2,0,0,0,"Currently monitored","Available","Available"
425,"Stavis Bay","Seabeck","Puget Sound",0,"2010-08-26",0,NA,47.633113,-122.874866,47.630581,-122.868199,TRUE,0.6,1,1,1,"",0,0,0,0,"Available","Available","Available"
497,"Terrell Mouth","Birch Bay","Puget Sound",0,"2018-06-17",0,NA,48.92167,-122.745264,48.932281,-122.747548,TRUE,1.2,1,1,1,"25; 24; 23",0,0,0,0,"Available","Available","Available"
485,"Point Julia - South","Little Boston","Puget Sound",0,"2016-09-30",0,NA,47.855032,-122.576241,47.85405,-122.572168,TRUE,0.33,2,1,1,"4; 3; 2",0,0,0,0,"Currently monitored","Available","Available"
906,"Barnum Point","Camano","Puget Sound",4,"2019-07-30",0,NA,48.19684,-122.45457,48.19966,-122.45313,TRUE,0.622,2,1,1,"",4,0,0,0,"Currently monitored","Available","Available"
489,"Purdy Spit","Wauna","Puget Sound",12,"2019-08-02",0,NA,47.379125,-122.642237,47.383743,-122.628755,TRUE,1.13,2,2,2,"17; 14; 13",12,0,0,0,"Currently monitored","Currently monitored","Currently monitored"
650,"Guemes Channel East","Guemes","Puget Sound",0,"2016-07-01",0,NA,48.536837,-122.592117,48.528433,-122.624558,TRUE,2.65,1,1,1,"92; 90; 94",0,0,0,0,"Available","Available","Available"
160,"Keystone Spit South","Keystone","Puget Sound",5,"2019-08-01",0,NA,48.163666,-122.637601,48.163176,-122.651069,TRUE,1.1,2,1,1,"10; 9; 10",5,0,0,0,"Currently monitored","Available","Available"
602,"Manitou Beach","Bainbridge Island","Puget Sound",0,"2013-03-15",0,NA,47.653833,-122.516808,47.657408,-122.506201,TRUE,0.9,1,1,1,"",0,0,0,0,"Available","Available","Available"
393,"Skyline Marina Beach","Anacortes","Puget Sound",2,"2019-06-21",0,NA,48.490894,-122.683573,48.492177,-122.68868,TRUE,0.43,2,1,1,"4; 52; 51",2,0,0,0,"Currently monitored","Available","Available"
89,"Ed Munro Seahurst Pk","Burien","Puget Sound",12,"2019-07-21",2,"2018-09-15",47.48234,-122.36136,47.47548,-122.36571,TRUE,0.86,2,1,1,"19; 19; 1",12,2,0,0,"Currently monitored","Available","Available"
524,"Camp Kirby","Samish Island","Puget Sound",0,"2014-06-24",0,NA,48.574397,-122.557931,48.581837,-122.560511,TRUE,0.96,1,1,1,"3; 999; 1",0,0,0,0,"Available","Available","Available"
263,"Point No Point","Kingston","Puget Sound",0,"2016-05-28",18,"2019-07-22",47.911804,-122.532674,47.90385,-122.52797,TRUE,1.5,2,2,2,"4; 6; 5",0,9,9,8,"Currently monitored","Currently monitored","Currently monitored"
348,"Westhaven","Westport","South Coast",11,"2019-07-12",0,NA,46.886709,-124.126931,46.904552,-124.133681,TRUE,2,2,1,1,"811; 810; 809",11,0,0,0,"Currently monitored","Available","Available"
400,"South Damon","Ocean Shores","South Coast",12,"2019-07-15",0,NA,47.017455,-124.172761,47.007074,-124.172432,TRUE,1.14,2,1,1,"322; 321; 320",12,0,0,0,"Currently monitored","Available","Available"
216,"North Surfside","Ocean Park","South Coast",0,"2016-10-28",0,NA,46.548093,-124.061967,46.530155,-124.060319,TRUE,1.5,1,1,1,"328; 327; 326",0,0,0,0,"Available","Available","Available"
722,"Jacobsen Jetty North ","North Cove","South Coast",11,"2019-07-02",0,NA,46.732821,-124.064073,46.735588,-124.076803,TRUE,1.6,2,1,1,"257; 256; 255",11,0,0,0,"Currently monitored","Available","Available"
57,"Cranberry Rd South","Long Beach","South Coast",0,"2014-08-21",0,NA,46.395349,-124.0617,46.371525,-124.062903,TRUE,2.4,1,1,1,"503; 152; 150",0,0,0,0,"Available","Available","Available"
718,"Washaway Beach #1","Grayland","South Coast",0,"2018-04-25",0,NA,46.746231,-124.096908,46.741383,-124.09178,TRUE,0.65,2,1,1,"254; 418; 417",0,0,0,0,"Currently monitored","Available","Available"
408,"Jacobsen Jetty South","North Cove","South Coast",8,"2019-03-03",0,NA,46.728795,-124.058134,46.721938,-124.032807,TRUE,2.13,1,1,1,"817; 816; 812",8,0,0,0,"Available","Available","Available"
505,"Bonge South","Westport","South Coast",9,"2019-06-12",0,NA,46.849198,-124.112061,46.8372,-124.108358,TRUE,1.4,2,1,1,"863; 862; 864",9,0,0,0,"Currently monitored","Available","Available"
60,"Damon Point-West","Ocean Shores","South Coast",11,"2019-06-19",0,"2017-07-23",46.944554,-124.1432,46.934355,-124.154552,TRUE,2.4,2,2,2,"391; 390; 389",11,0,0,0,"Currently monitored","Currently monitored","Currently monitored"
570,"Floral Point","Bangor","Puget Sound",0,"2012-06-20",0,NA,47.768142,-122.712219,47.761517,-122.719158,TRUE,1,1,1,1,"",0,0,0,0,"Available","Available","Available"
152,"Joseph Whidbey SP","Oak Harbor","Puget Sound",12,"2019-07-21",0,NA,48.308077,-122.71636,48.316267,-122.706104,TRUE,1.18,2,1,1,"18; 17; 16",12,0,0,0,"Currently monitored","Available","Available"
272,"Possession Beach","Clinton","Puget Sound",4,"2018-12-13",10,"2019-07-19",47.90636,-122.37715,47.90696,-122.39241,TRUE,1.6,2,1,1,"92; 90",4,10,0,0,"Currently monitored","Available","Available"
761,"Fort Ebey Kettle","Coupeville","Puget Sound",0,"2016-10-31",0,NA,48.20376,-122.73843,48.21049,-122.7457,TRUE,1,2,1,1,"",0,0,0,0,"Currently monitored","Available","Available"
187,"Magnolia Beach","Vashon","Puget Sound",0,"2014-01-16",0,NA,47.385624,-122.478117,47.371019,-122.486927,TRUE,2,1,1,1,"",0,0,0,0,"Available","Available","Available"
421,"Pomeroy Park","Manchester","Puget Sound",0,"2015-06-04",0,NA,47.562504,-122.538517,47.55535,-122.543335,TRUE,0.88,2,1,1,"1",0,0,0,0,"Currently monitored","Available","Available"
334,"Tolmie Park East","Olympia","Puget Sound",7,"2019-03-31",11,"2019-07-19",47.121349,-122.776767,47.120438,-122.772948,TRUE,0.3,2,2,1,"",7,0,11,0,"Currently monitored","Currently monitored","Available"
523,"Chambers Bay","Tacoma","Puget Sound",0,"2014-12-06",0,NA,47.203563,-122.581753,47.19629,-122.58248,TRUE,0.83,2,1,1,"81; 1",0,0,0,0,"Currently monitored","Available","Available"
501,"Point Robinson North","Vashon","Puget Sound",0,"2009-09-06",0,NA,47.388534,-122.373564,47.382717,-122.390533,TRUE,1.5,1,2,1,"",0,0,0,0,"Available","Currently monitored","Available"
743,"Manchester Fuel Depot","Manchester","Puget Sound",0,"2017-03-02",0,NA,47.572032,-122.551141,47.574134,-122.54764,TRUE,0.9,1,1,1,"10",0,0,0,0,"Available","Available","Available"
394,"Pitt Passage","Home","Puget Sound",0,"2015-08-12",0,NA,47.213538,-122.734104,47.223647,-122.721052,TRUE,1.77,2,1,1,"",0,0,0,0,"Currently monitored","Available","Available"
606,"Jefferson Beach Park","Indianola","Puget Sound",0,"2014-09-10",0,NA,47.745994,-122.477266,47.752189,-122.473781,TRUE,0.9,1,1,2,"2; 1",0,0,0,0,"Available","Available","Currently monitored"
455,"Silverdale Waterfront Park","Silverdale","Puget Sound",0,"2017-03-06",0,NA,47.643268,-122.696136,47.641664,-122.699324,TRUE,0.45,2,1,1,"7; 5; 4",0,0,0,0,"Currently monitored","Available","Available"
150,"Jensen Point","Vashon","Puget Sound",0,"2015-04-07",0,NA,47.390148,-122.447098,47.384911,-122.450178,TRUE,0.5,1,1,1,"",0,0,0,0,"Available","Available","Available"
481,"Ledgewood Beach - North","Keystone","Puget Sound",0,"2016-09-04",9,"2019-06-01",48.14463,-122.605252,48.157696,-122.614946,TRUE,1.63,2,2,1,"11; 10; 9",0,9,0,0,"Currently monitored","Currently monitored","Available"
97,"English Boom Preserve","Camano Island","Puget Sound",12,"2019-07-25",0,NA,48.262448,-122.437917,48.263873,-122.441499,TRUE,0.4,2,1,1,"9; 8; 7",12,0,0,0,"Currently monitored","Available","Available"
396,"Mission Beach","Mission Beach","Puget Sound",0,"2017-03-14",0,NA,48.055314,-122.284956,48.048155,-122.274422,TRUE,2.02,2,2,2,"",0,0,0,0,"Currently monitored","Currently monitored","Currently monitored"
496,"Fort Townsend State Park S","Port Townsend","Puget Sound",12,"2019-07-24",1,"2018-08-29",48.078338,-122.788566,48.070258,-122.785816,TRUE,0.95,2,1,1,"1; 13; 12",12,1,1,1,"Currently monitored","Available","Available"
257,"Perego Lagoon","Coupeville","Puget Sound",9,"2019-07-22",0,NA,48.194805,-122.715229,48.197868,-122.727823,TRUE,1,2,1,1,"999; 80; 7",9,0,0,0,"Currently monitored","Available","Available"
61,"Dash Point St. Park","Federal Way","Puget Sound",0,"2014-08-14",1,"2019-03-30",47.320357,-122.414626,47.32258,-122.402123,TRUE,1,1,2,2,"1",0,0,1,0,"Available","Currently monitored","Currently monitored"
827,"Race Lagoon Spit","Coupeville","Puget Sound",0,"2018-05-01",0,NA,48.1923,-122.595114,48.195592,-122.600442,TRUE,0.55,1,2,2,"1",0,0,0,0,"Available","Currently monitored","Currently monitored"
486,"Menard's Landing","Tahuya","Puget Sound",0,"2016-08-05",0,NA,47.386782,-123.112357,47.385902,-123.113947,TRUE,0.26,1,1,1,"",0,0,0,0,"Available","Available","Available"
127,"Guemes Island","Anacortes","Puget Sound",12,"2019-07-21",1,"2019-06-20",48.528443,-122.624746,48.53242,-122.652244,TRUE,2.2,2,2,2,"58; 57; 60",12,0,1,0,"Currently monitored","Currently monitored","Currently monitored"
582,"Indianola Pier W","Indianola","Puget Sound",0,"2015-11-08",0,NA,47.74756,-122.537338,47.746657,-122.525798,TRUE,0.9,1,1,1,"1",0,0,0,0,"Available","Available","Available"
772,"Inner Fidalgo Bay","Skagit","Puget Sound",13,"2019-08-02",0,NA,48.482197,-122.59292,48.482076,-122.590026,TRUE,0.26,2,1,1,"0; 999",13,0,0,0,"Currently monitored","Available","Available"
170,"Lincoln Park Beach","Seattle","Puget Sound",3,"2019-03-11",1,"2019-07-01",47.526142,-122.395084,47.536925,-122.396352,TRUE,1.57,2,2,2,"90",3,1,0,0,"Currently monitored","Currently monitored","Currently monitored"
1,"Admiralty Inlet","Port Towsend","Puget Sound",13,"2019-07-07",9,"2019-05-23",48.118679,-122.750791,48.132064,-122.76268,TRUE,1,2,2,2,"1; 999; 9",13,3,9,8,"Currently monitored","Currently monitored","Currently monitored"
177,"Long Beach North","Camano Island","Puget Sound",5,"2019-07-13",0,NA,48.216593,-122.446675,48.201447,-122.449517,TRUE,1.4,2,1,1,"2; 1; 999",5,0,0,0,"Currently monitored","Available","Available"
709,"Strawberry Bay","Cypress Island","Puget Sound",0,"2015-04-20",0,NA,48.55846,-122.72128,48.56588,-122.72705,TRUE,1.2,1,1,1,"",0,0,0,0,"Available","Available","Available"
508,"Browns Point  Lighthouse Park","Tacoma","Puget Sound",11,"2019-06-14",0,"2017-10-10",47.304591,-122.443883,47.306138,-122.443261,TRUE,0.24,2,1,2,"30; 2; 1",11,0,0,0,"Currently monitored","Available","Currently monitored"
548,"Lions Park","Bremerton","Puget Sound",3,"2019-03-29",0,NA,47.585107,-122.644478,47.582088,-122.636918,TRUE,0.7,2,1,1,"34; 33; 32",3,0,0,0,"Currently monitored","Available","Available"
183,"Mabana","Camano Island","Puget Sound",0,"2012-11-02",0,NA,48.089024,-122.407238,48.093074,-122.415782,TRUE,0.8,1,1,1,"",0,0,0,0,"Available","Available","Available"
275,"Priest Point Park","Olympia","Puget Sound",0,"2013-06-22",0,NA,47.076568,-122.903768,47.073869,-122.896436,TRUE,1,1,1,1,"1; 21; 20",0,0,0,0,"Available","Available","Available"
706,"Warrenton Cannery Rd North","Grayland","South Coast",12,"2019-07-25",0,NA,46.746272,-124.093373,46.758445,-124.102187,TRUE,1.3,2,1,1,"37; 369; 368",12,0,0,0,"Currently monitored","Available","Available"
759,"Heath South","Copalis Beach","South Coast",0,"2017-05-27",0,NA,47.111249,-124.183383,47.104213,-124.181701,TRUE,0.8,1,1,1,"1; 530; 529",0,0,0,0,"Available","Available","Available"
311,"South Butter Clam","Ocean Shores","South Coast",9,"2019-04-25",0,"2018-05-30",46.962702,-124.173734,46.952562,-124.174723,TRUE,1.2,2,1,1,"41; 409; 408",9,0,0,0,"Currently monitored","Available","Available"
564,"Grayland South","Grayland","South Coast",8,"2019-05-15",0,NA,46.809503,-124.100837,46.799161,-124.099127,TRUE,1.15,2,1,1,"898; 898; 897",8,0,0,0,"Currently monitored","Available","Available"
56,"Cranberry Rd North","Long Beach","South Coast",0,"2016-04-26",0,NA,46.395349,-124.0617,46.40587,-124.06169,TRUE,1,1,1,1,"100; 142; 141",0,0,0,0,"Available","Available","Available"
224,"Ocean Park Middle","Ocean Park","South Coast",12,"2019-07-19",0,NA,46.504902,-124.059365,46.491612,-124.058404,TRUE,1.5,2,2,2,"22; 21; 20",12,0,0,0,"Currently monitored","Currently monitored","Currently monitored"
796,"Bottle Beach ","Aberdeen","South Coast",23,"2019-07-21",0,NA,46.893344,-124.04687,46.898348,-124.036012,TRUE,1.02,2,1,1,"40; 39; 38",23,0,0,0,"Currently monitored","Available","Available"
876,"Grayland Beach State Park","Westport","South Coast",1,"2018-08-17",0,NA,46.79404,-124.09823,46.76932,-124.10224,TRUE,1.71,1,1,1,"557; 999; 999",1,0,0,0,"Available","Available","Available"
407,"Dune Beach","Westport","South Coast",10,"2019-05-12",0,NA,46.886444,-124.127198,46.874278,-124.12215,TRUE,1.46,2,1,1,"406; 405; 404",10,0,0,0,"Currently monitored","Available","Available"
206,"North Jetty to Cape D","Ilwaco","South Coast",0,"2014-04-13",0,NA,46.26935,-124.078448,46.284119,-124.07854,TRUE,1.5,1,1,1,"100; 402; 401",0,0,0,0,"Available","Available","Available"
226,"Ocean Park-South","Ocean Park","South Coast",11,"2019-07-29",0,NA,46.477074,-124.059453,46.491746,-124.05878,TRUE,1.6,2,1,1,"239; 238; 237",11,0,0,0,"Currently monitored","Available","Available"
103,"Fishing Bay","Orcas Island","San Juan",2,"2019-02-26",3,"2019-02-26",48.694027,-122.910788,48.694288,-122.909377,TRUE,0.1,2,2,2,"1; 9",2,2,1,1,"Currently monitored","Currently monitored","Currently monitored"
902,"Otis Perkins North","Lopez Island","San Juan",3,"2018-12-29",0,NA,48.50096,-122.93808,48.51404,-122.93383,TRUE,1.5,2,1,1,"",3,0,0,0,"Currently monitored","Available","Available"
254,"Pearl Island","Pearl Island","San Juan",0,"2013-08-16",0,NA,48.614089,-123.160837,48.616437,-123.169717,TRUE,1.2,1,1,1,"",0,0,0,0,"Available","Available","Available"
614,"Cattle Point S","Friday Harbor","San Juan",0,"2015-07-25",0,NA,48.454011,-122.962067,48.45236,-122.96293,TRUE,0.2,2,1,1,"",0,0,0,0,"Currently monitored","Available","Available"
215,"North Mail Bay","Waldron Island","San Juan",0,"2016-09-18",0,NA,48.701344,-123.011401,48.703217,-123.011079,TRUE,0.2,1,1,1,"20",0,0,0,0,"Available","Available","Available"
99,"False Bay","San Juan Island","San Juan",3,"2019-06-16",0,NA,48.490306,-123.066769,48.487233,-123.062415,TRUE,3.2,2,2,2,"84; 83; 81",3,0,0,0,"Currently monitored","Currently monitored","Currently monitored"
333,"Tift Rocks Cove","","San Juan",0,"2001-01-16",0,NA,48.580028,-122.997925,48.58132,-123.001044,TRUE,0.5,1,1,1,"48",0,0,0,0,"Available","Available","Available"
599,"North Bay Waldron","Waldron Island","San Juan",1,"2019-04-02",0,NA,48.699546,-123.071452,48.716892,-123.041062,TRUE,3.2,2,2,2,"998; 999",1,0,0,0,"Currently monitored","Currently monitored","Currently monitored"
840,"Spencer Spit South","Lopez Island","San Juan",0,NA,0,"2017-05-04",48.534967,-122.857674,48.536568,-122.850252,TRUE,0.57,1,1,1,"",0,0,0,0,"Available","Available","Available"
344,"Watmough Bay","Lopez Island","San Juan",10,"2019-06-17",0,NA,48.431028,-122.814616,48.430195,-122.813453,TRUE,0.3,2,1,1,"",10,0,0,0,"Currently monitored","Available","Available"
86,"Eagle Cove","San Juan Island","San Juan",14,"2019-08-06",0,NA,48.461537,-123.031725,48.460574,-123.033673,TRUE,0.3,2,2,2,"2; 1; 2",14,0,0,0,"Currently monitored","Currently monitored","Currently monitored"
583,"Barlow Bay","Lopez Island","San Juan",0,"2018-01-25",0,NA,48.432965,-122.868294,48.432522,-122.87535,TRUE,0.6,2,1,1,"",0,0,0,0,"Currently monitored","Available","Available"
145,"Jackson Beach","San Juan Island","San Juan",1,"2019-07-15",7,"2019-06-10",48.518333,-123.012435,48.520833,-123.005556,TRUE,0.59,2,2,2,"4; 3; 2",1,7,0,0,"Currently monitored","Currently monitored","Currently monitored"
109,"Fox Point","Sucia Island","San Juan",0,"2005-08-12",0,NA,48.753637,-122.910818,48.751686,-122.913584,TRUE,0.5,1,1,1,"4; 3; 2",0,0,0,0,"Available","Available","Available"
435,"McArdle Bay","Lopez Island","San Juan",0,NA,0,NA,48.427232,-122.824171,48.429494,-122.825529,TRUE,0.28,1,1,1,"",0,0,0,0,"Available","Available","Available"
597,"Guthrie Cove B","Orcas","San Juan",0,"2012-08-28",0,NA,48.593635,-122.877027,48.591623,-122.881584,TRUE,0.4,1,1,1,"",0,0,0,0,"Available","Available","Available"
149,"Jefferts/Behyre","Shaw Island","San Juan",0,"2004-02-25",0,NA,48.58,-122.997939,48.581272,-123.001095,TRUE,0.3,1,1,1,"",0,0,0,0,"Available","Available","Available"
62,"Deadman Bay","San Juan Island","San Juan",13,"2019-07-25",0,"2017-03-12",48.51252,-123.144396,48.513347,-123.146933,TRUE,0.2,2,2,2,"1; 2; 1",13,0,0,0,"Currently monitored","Currently monitored","Currently monitored"
314,"South Swifts Bay","Lopez Island","San Juan",0,"2015-07-25",0,NA,48.542154,-122.874895,48.5417,-122.867522,TRUE,1.4,1,1,1,"51",0,0,0,0,"Available","Available","Available"
591,"Blanchard East","Eastsound","San Juan",0,"2017-03-11",0,NA,48.713573,-122.91698,48.713982,-122.908961,TRUE,0.6,1,2,2,"",0,0,0,0,"Available","Currently monitored","Currently monitored"
819,"Henry Island Isthmus","Henry Island","San Juan",5,"2019-07-09",0,NA,48.59529,-123.189939,48.593359,-123.182997,TRUE,0.9,2,1,2,"",5,0,0,0,"Currently monitored","Available","Currently monitored"
842,"Odlin","Lopez Island","San Juan",4,"2018-11-20",0,NA,48.558596,-122.890486,48.556702,-122.893074,TRUE,1.4,2,1,1,"21; 20",4,0,0,0,"Currently monitored","Available","Available"
52,"County Park North","San Juan Island","San Juan",0,"2018-04-22",0,NA,48.543195,-123.160951,48.543728,-123.160659,TRUE,0.1,2,1,1,"",0,0,0,0,"Currently monitored","Available","Available"
359,"Pres. Channel N","Waldron Island","San Juan",0,"2016-09-14",0,NA,48.719273,-123.008274,48.72207,-123.010138,TRUE,1.7,1,1,1,"999; 50; 999",0,0,0,0,"Available","Available","Available"
316,"Spencer Spit","Lopez Island","San Juan",0,"2017-05-29",0,NA,48.538779,-122.858353,48.536559,-122.850978,TRUE,1,2,1,1,"999; 10",0,0,0,0,"Currently monitored","Available","Available"
349,"Westsound","Orcas Island","San Juan",8,"2019-06-22",0,NA,48.631672,-122.961666,48.631467,-122.958878,TRUE,0.2,2,1,1,"",8,0,0,0,"Currently monitored","Available","Available"
828,"Shark Reef South","Lopez Island","San Juan",6,"2019-06-24",0,NA,48.47833,-122.94478,48.46953,-122.94246,TRUE,1,2,1,1,"",6,0,0,0,"Currently monitored","Available","Available"
217,"North Swifts Bay","Lopez Island","San Juan",0,"2015-07-25",0,NA,48.542154,-122.874895,48.546451,-122.87545,TRUE,1.4,1,1,1,"1; 5",0,0,0,0,"Available","Available","Available"
677,"Andrew's Bay","Friday Harbor","San Juan",0,"2016-03-01",0,NA,48.550301,-123.164598,48.547945,-123.161182,TRUE,0.4,1,1,1,"",0,0,0,0,"Available","Available","Available"
58,"Crescent Beach","Orcas Island","San Juan",7,"2019-05-30",1,"2018-10-29",48.694023,-122.901159,48.694761,-122.890669,TRUE,0.5,2,2,2,"31; 30; 70",7,0,1,1,"Currently monitored","Currently monitored","Currently monitored"
586,"Flat Point","Lopez Island","San Juan",7,"2019-08-05",0,NA,48.553966,-122.900897,48.547172,-122.920002,TRUE,2.1,2,1,1,"1; 99; 1",7,0,0,0,"Currently monitored","Available","Available"
308,"South Beach-East","San Juan Island","San Juan",0,"2016-08-29",0,NA,48.455922,-123.001504,48.450895,-122.967219,TRUE,2.65,2,2,2,"30; 2; 8",0,0,0,0,"Currently monitored","Currently monitored","Currently monitored"
126,"Griffin Bay","San Juan Island","San Juan",0,"2017-04-02",0,NA,48.468486,-123.003697,48.466075,-122.998889,TRUE,0.5,2,1,1,"",0,0,0,0,"Currently monitored","Available","Available"
613,"Cattle Point N","Friday Harbor","San Juan",0,"2015-07-25",0,NA,48.455195,-122.961555,48.454571,-122.962047,TRUE,0.1,2,1,1,"",0,0,0,0,"Currently monitored","Available","Available"
312,"South Obstruction","Orcas Island","San Juan",4,"2019-02-28",8,"2019-03-17",48.601665,-122.829386,48.601666,-122.827495,TRUE,0.2,2,2,2,"1; 83; 1",4,4,4,4,"Currently monitored","Currently monitored","Currently monitored"
848,"Double Cove Beach","Orcas","San Juan",0,"2018-01-19",0,NA,48.59339,-122.92639,48.59209,-122.928,TRUE,0.2,2,1,1,"",0,0,0,0,"Currently monitored","Available","Available"
598,"Cowlitz Bay","Waldron Island","San Juan",1,"2019-04-02",0,NA,48.687028,-123.037012,48.699402,-123.071458,TRUE,3.2,2,1,1,"1; 1",1,0,0,0,"Currently monitored","Available","Available"
833,"Davison Head Isthmus","Roche Harbor","San Juan",11,"2019-07-16",18,"2019-07-17",48.622153,-123.151083,48.621025,-123.150347,TRUE,0.16,2,1,1,"",11,9,9,9,"Currently monitored","Available","Available"
731,"Orcas Ferry Landing","","San Juan",0,"2017-08-19",0,NA,48.597859,-122.937799,48.597877,-122.943394,TRUE,0.25,1,1,1,"",0,0,0,0,"Available","Available","Available"
